"UserID","CurrentQue","CurrentRes","NextQue","NextRes"
84120,89734,1,54487,1
84120,54487,1,89983,0
84120,89983,0,90210,0
84120,90210,0,90178,1
84120,90178,1,90064,0
84120,90064,0,90065,0
84120,90065,0,90066,1
84120,90066,1,90106,0
84120,90106,0,90107,1
84120,90107,1,90108,1
84120,90108,1,90181,0
84120,90181,0,90231,0
84120,90231,0,87872,0
84120,87872,0,87834,1
84120,87834,1,87883,1
84120,87883,1,87736,1
84120,87736,1,88388,0
84120,88388,0,88387,1
84120,88387,1,88354,1
84120,88354,1,88393,1
84120,88393,1,107865,0
84120,107865,0,107866,0
84120,107866,0,107867,1
84120,107867,1,107868,0
84120,107868,0,107745,0
84120,107745,0,107749,1
84120,107749,1,107750,1
84120,107750,1,107751,1
84120,107751,1,89984,1
84120,89984,1,89985,1
84121,89750,0,89730,1
84121,89730,1,84889,1
84121,84889,1,89733,1
84121,89733,1,54598,1
84121,54598,1,90189,0
84121,90189,0,90133,1
84121,90133,1,90234,1
84121,90234,1,90204,1
84121,90204,1,87841,1
84121,87841,1,88391,0
84328,89704,0,89719,0
84328,89719,0,89701,0
84328,89701,0,84889,1
84328,84889,1,89747,0
84328,89747,0,89664,0
84328,89664,0,89741,0
84328,89741,0,89755,1
84328,89755,1,89670,0
84328,89670,0,84901,0
84328,84901,0,84907,1
84328,84907,1,89662,1
84328,89662,1,89743,0
84328,89743,0,89727,1
84328,89727,1,89729,0
84328,89729,0,89663,1
84328,89663,1,89757,0
84328,89757,0,89760,0
84328,89760,0,89722,1
84328,89722,1,89702,0
84328,89702,0,84904,0
84328,84904,0,89667,0
84328,89667,0,89745,0
84328,89745,0,89720,1
84328,89720,1,89668,1
84328,89668,1,89736,0
84328,89736,0,89731,0
84328,89731,0,89749,0
84328,89749,0,89721,0
84328,89721,0,89709,0
84328,89709,0,89904,0
84328,89904,0,89915,0
84328,89915,0,89868,0
84328,89868,0,89892,1
84328,89892,1,89889,0
84328,89889,0,89857,1
84328,89857,1,89912,0
84328,89912,0,89858,1
84328,89858,1,89900,0
85191,84906,0,89706,1
85191,89706,1,89712,0
85191,89712,0,89748,0
85191,89748,0,89726,1
85191,89726,1,89756,1
85191,89756,1,89663,0
85191,89663,0,54499,0
85191,54499,0,54601,1
85191,54601,1,54588,1
85191,54588,1,54589,1
85191,54589,1,90004,1
85191,90004,1,87767,1
85191,87767,1,88346,0
85191,88346,0,88337,0
85191,88337,0,54500,0
85191,54500,0,54501,0
85204,89703,0,89725,0
