"UserID","CurrentQue","CurrentRes","NextQue","NextRes"
81017,91094,0,91153,0
81017,91153,0,91144,0
81017,91144,0,91127,0
81017,91127,0,91142,0
81017,91142,0,92363,0
81017,92363,0,92360,0
86381,91531,1,91113,0
86381,91113,0,91145,1
86381,91145,1,91086,1
86381,91086,1,92359,1
86381,92359,1,88204,1
86381,88204,1,88220,1
86381,88220,1,88259,1
86381,88259,1,88344,0
86381,88344,0,88340,0
86381,88340,0,88345,1
86381,88345,1,88302,1
86381,88302,1,88290,1
86381,88290,1,107681,0
86381,107681,0,107682,1
86381,107682,1,107683,1
86381,107683,1,107684,1
86381,107684,1,107858,1
86381,107858,1,107710,1
86381,107710,1,107689,0
86381,107689,0,107693,1
86381,107693,1,107694,1
86381,107694,1,107695,1
86381,107695,1,107865,1
86381,107865,1,107788,0
86381,107788,0,107789,1
86381,107789,1,107790,1
86381,107790,1,107791,1
86381,107791,1,107809,1
86381,107809,1,107830,0
86381,107830,0,107834,1
86381,107834,1,107835,1
86381,107835,1,107836,1
86381,107836,1,107872,0
86381,107872,0,107873,1
86381,107873,1,107874,1
86381,107874,1,107875,1
86381,107875,1,107823,1
86381,107823,1,107753,1
86381,107753,1,107717,1
86381,107717,1,59722,0
86381,59722,0,59723,0
86381,59723,0,59724,1
86381,59724,1,59725,0
86381,59725,0,59638,0
86381,59638,0,59639,0
86381,59639,0,59640,1
86381,59640,1,59641,1
86381,59641,1,59802,0
86381,59802,0,59803,0
86381,59803,0,59804,1
86381,59804,1,59805,1
86381,59805,1,59718,0
86381,59718,0,59719,0
89158,91087,0,74567,0
89158,74567,0,119380,0
89158,119380,0,119244,0
89158,119244,0,119377,0
89158,119377,0,53625,0
89158,53625,0,53613,0
89158,53613,0,53581,1
89158,53581,1,53645,0
89158,53645,0,85514,1
89158,85514,1,53765,0
89158,53765,0,53689,1
89158,53689,1,53705,0
89158,53705,0,85514,1
89158,85514,1,53765,0
89158,53765,0,53625,0
89158,53625,0,53689,1
89158,53689,1,53613,0
89158,53613,0,53581,1
89158,53581,1,53645,0
89158,53645,0,53705,0
89158,53705,0,51627,0
89158,51627,0,89758,0
89158,89758,0,89713,0
89158,89713,0,89726,0
89158,89726,0,84890,0
89158,84890,0,89736,0
89158,89736,0,89715,0
89158,89715,0,53983,0
89158,53983,0,90470,1
89158,90470,1,90236,0
89158,90236,0,90133,0
89158,90133,0,90134,0
89158,90134,0,90135,0
89158,90135,0,90174,1
89158,90174,1,90235,0
89158,90235,0,90007,0
89158,90007,0,90238,1
89158,90238,1,90205,0
89158,90205,0,86454,0
89158,86454,0,53766,0
89158,53766,0,53767,1
89158,53767,1,53768,0
89158,53768,0,53626,0
89158,53626,0,53627,1
89158,53627,1,53628,1
89158,53628,1,53614,1
89158,53614,1,53615,1
89158,53615,1,53616,1
89158,53616,1,90008,0
89158,90008,0,90009,1
89158,90009,1,53646,1
89158,53646,1,53647,1
89158,53647,1,53648,0
89158,53648,0,53706,0
89158,53706,0,53707,1
89158,53707,1,53708,0
89158,53708,0,53984,0
92091,91190,0,92356,1
92091,92356,1,89736,0
92091,89736,0,89753,1
92091,89753,1,89749,1
92091,89749,1,89665,1
79410,139661,0,139623,1
79410,139623,1,139664,1
79410,139664,1,139625,1
79410,139625,1,137990,1
79410,137990,1,138018,1
79410,138018,1,139661,0
79410,139661,0,139623,1
79410,139623,1,139664,1
79410,139664,1,139625,1
79410,139625,1,139317,1
79410,139317,1,119311,1
79410,119311,1,119243,1
79410,119243,1,119359,1
79410,119359,1,61115,0
79410,61115,0,61098,1
79410,61098,1,61116,0
79410,61116,0,61102,1
79410,61102,1,61099,1
79410,61099,1,61112,0
79410,61112,0,61100,1
79410,61100,1,61104,1
79410,61104,1,61108,1
79410,61108,1,66145,1
79410,66145,1,53005,1
79410,53005,1,66526,1
79410,66526,1,66145,1
79410,66145,1,97828,1
79410,97828,1,66320,1
79410,66320,1,53276,1
79410,53276,1,66669,1
79410,66669,1,79070,1
79410,79070,1,79070,1
79410,79070,1,49290,1
79410,49290,1,80520,1
79410,80520,1,54115,1
79410,54115,1,71349,1
79410,71349,1,53689,1
79410,53689,1,80890,1
79410,80890,1,80520,1
79410,80520,1,79070,1
79410,79070,1,60047,0
79410,60047,0,60136,0
79410,60136,0,60109,0
79410,60109,0,60086,0
79410,60086,0,60124,1
79410,60124,1,60123,0
79410,60123,0,60111,1
79410,60111,1,60071,1
79410,60071,1,60098,0
79410,60098,0,60070,1
79410,60070,1,59898,1
79410,59898,1,58668,1
79410,58668,1,71387,1
79410,71387,1,61703,0
79410,61703,0,61484,0
79410,61484,0,61565,0
79410,61565,0,61595,0
79410,61595,0,53689,1
79410,53689,1,58768,1
79410,58768,1,54067,1
79410,54067,1,54454,1
79410,54454,1,54578,1
79410,54578,1,54223,1
79410,54223,1,58814,1
79410,58814,1,51213,1
79410,51213,1,51012,1
79410,51012,1,51005,1
79410,51005,1,128458,0
79410,128458,0,128476,0
79410,128476,0,128437,0
79410,128437,0,128474,0
79410,128474,0,128462,1
79410,128462,1,128463,0
79410,128463,0,128472,1
79410,128472,1,128455,0
79410,128455,0,128465,0
79410,128465,0,128419,1
79410,128419,1,128420,1
79410,128420,1,128448,0
79410,128448,0,128425,1
79410,128425,1,128426,1
79410,128426,1,128407,1
79410,128407,1,128408,1
79410,128408,1,128425,1
79410,128425,1,128426,1
79410,128426,1,128407,1
79410,128407,1,128408,1
79410,128408,1,128421,1
79410,128421,1,128422,1
79410,128422,1,128465,1
79410,128465,1,128459,1
79410,128459,1,128461,1
79410,128461,1,61704,1
79410,61704,1,61705,0
79410,61705,0,61485,0
79410,61485,0,61486,0
