"UserID","CurrentQue","CurrentRes","NextQue","NextRes"
84868,84786,1,84787,1
84868,84787,1,84934,1
84868,84934,1,85800,0
84868,85800,0,85863,1
84868,85863,1,85829,1
84868,85829,1,85884,1
84868,85884,1,85926,0
84868,85926,0,85937,0
84868,85937,0,85909,0
84868,85909,0,86050,0
84868,86050,0,85901,1
84868,85901,1,85936,0
84868,85936,0,85975,0
84868,85975,0,61114,0
84868,61114,0,85728,0
84868,85728,0,85722,1
84868,85722,1,85709,1
84868,85709,1,85730,1
84870,84721,1,84838,1
84870,84838,1,84886,1
84870,84886,1,85793,1
84870,85793,1,85907,0
84870,85907,0,85958,1
84870,85958,1,85910,1
84870,85910,1,85926,0
84870,85926,0,86051,1
84870,86051,1,85931,0
84870,85931,0,86075,0
84870,86075,0,61103,0
84870,61103,0,61104,0
84870,61104,0,85702,1
84875,84950,1,84919,1
84875,84919,1,84746,1
84875,84746,1,85813,1
84875,85813,1,86061,0
84875,86061,0,85945,0
84875,85945,0,85944,0
84875,85944,0,85962,1
84875,85962,1,86051,1
84875,86051,1,85932,1
84875,85932,1,61107,0
84875,61107,0,61103,0
84875,61103,0,61090,0
84875,61090,0,61108,0
84875,61108,0,61099,1
84875,61099,1,85736,1
84876,84783,0,84955,0
84876,84955,0,84954,0
84876,84954,0,84720,1
84876,84720,1,84829,1
84876,84829,1,84960,1
84876,84960,1,85695,1
84877,84962,1,84888,1
84877,84888,1,84837,1
84877,84837,1,85860,1
84877,85860,1,85968,0
84877,85968,0,85897,0
84877,85897,0,85975,0
84877,85975,0,85928,0
84877,85928,0,85911,0
84877,85911,0,85925,0
84877,85925,0,85955,0
84877,85955,0,85720,1
84901,84882,1,84785,1
84901,84785,1,84955,1
84901,84955,1,85873,1
84901,85873,1,86080,0
84901,86080,0,85902,0
84901,85902,0,85943,1
84901,85943,1,85929,0
84901,85929,0,85952,0
84901,85952,0,86065,1
84901,86065,1,85944,1
84901,85944,1,61092,0
84901,61092,0,86079,0
84901,86079,0,86077,1
84901,86077,1,85705,0
84901,85705,0,85693,1
84901,85693,1,85740,1
84901,85740,1,85714,0
84901,85714,0,85744,1
84901,85744,1,85727,1
84901,85727,1,85706,1
84902,84913,1,84948,1
84902,84948,1,84970,0
84902,84970,0,84884,1
84902,84884,1,84926,1
84902,84926,1,84880,0
84902,84880,0,84925,1
84902,84925,1,85835,1
84902,85835,1,85966,0
84902,85966,0,85942,0
84902,85942,0,85953,1
84902,85953,1,85929,0
84902,85929,0,85927,0
84902,85927,0,85905,0
84902,85905,0,85909,0
84902,85909,0,61104,0
84902,61104,0,61106,0
84902,61106,0,61115,0
84902,61115,0,61097,1
84902,61097,1,61109,0
84902,61109,0,85720,1
85007,84781,1,85828,0
85007,85828,0,85823,1
85007,85823,1,85845,1
85007,85845,1,85793,1
85007,85793,1,85905,0
85007,85905,0,85948,0
85007,85948,0,85974,0
85007,85974,0,85902,0
85007,85902,0,86046,0
85007,86046,0,86065,0
85007,86065,0,85970,0
85007,85970,0,61091,1
85007,61091,1,86071,0
85007,86071,0,86073,1
85007,86073,1,85911,1
85007,85911,1,86077,1
85007,86077,1,85718,1
85007,85718,1,66049,1
85007,66049,1,66049,1
85007,66049,1,53341,1
85007,53341,1,88484,1
85007,88484,1,54126,1
85007,54126,1,54156,1
85007,54156,1,85648,0
85007,85648,0,86102,0
85007,86102,0,85089,1
85007,85089,1,85680,1
85007,85680,1,86591,1
85007,86591,1,86639,1
85007,86639,1,58780,0
85007,58780,0,58789,0
85007,58789,0,51573,1
85007,51573,1,51619,0
85007,51619,0,51629,1
85007,51629,1,51577,0
85007,51577,0,51632,1
85007,51632,1,58781,0
85007,58781,0,58779,1
85007,58779,1,58783,1
85007,58783,1,58796,1
85007,58796,1,108177,0
85007,108177,0,108192,1
85007,108192,1,88535,1
85007,88535,1,84904,0
85007,84904,0,89733,0
85007,89733,0,89888,1
85007,89888,1,90338,1
85007,90338,1,90007,1
85007,90007,1,54555,1
85007,54555,1,86509,1
85007,86509,1,87527,1
85007,87527,1,88135,0
85007,88135,0,88093,1
85007,88093,1,88119,1
85007,88119,1,88129,1
85007,88129,1,88037,1
85007,88037,1,87764,1
85007,87764,1,97543,0
85007,97543,0,97539,1
85007,97539,1,97759,1
85007,97759,1,97551,1
85007,97551,1,107724,0
85007,107724,0,107728,1
85007,107728,1,107729,1
85007,107729,1,107730,1
85007,107730,1,107781,0
85007,107781,0,107785,1
85007,107785,1,107786,1
85007,107786,1,107787,1
85007,107787,1,107703,0
85007,107703,0,107707,1
85007,107707,1,107708,1
85007,107708,1,107709,1
85007,107709,1,107774,1
85007,107774,1,107872,1
85007,107872,1,107809,1
85007,107809,1,107858,1
85007,107858,1,107696,1
85007,107696,1,94740,1
85007,94740,1,108242,1
85007,108242,1,108248,0
85007,108248,0,108249,1
85007,108249,1,108132,0
85007,108132,0,108134,1
85007,108134,1,108135,1
85007,108135,1,108136,1
85007,108136,1,108237,0
85007,108237,0,108239,1
85007,108239,1,108240,1
85007,108240,1,108241,1
85007,108241,1,107995,1
85007,107995,1,107910,0
85007,107910,0,107912,1
85007,107912,1,107913,0
85007,107913,0,107914,1
85007,107914,1,107980,0
85007,107980,0,107982,1
85007,107982,1,107983,1
85007,107983,1,107984,1
85007,107984,1,108268,0
85007,108268,0,108270,1
85007,108270,1,108271,1
85007,108271,1,108272,1
85007,108272,1,108005,1
85007,108005,1,108072,1
85007,108072,1,107900,1
85007,107900,1,107885,1
85007,107885,1,108178,0
85015,84950,0,84727,1
85015,84727,1,84920,0
85015,84920,0,84952,1
85015,84952,1,84787,1
85015,84787,1,84953,1
85015,84953,1,85826,0
85015,85826,0,85848,1
85015,85848,1,85886,1
85015,85886,1,85881,1
85015,85881,1,85963,0
85015,85963,0,85907,0
85015,85907,0,85908,0
85015,85908,0,86077,0
85015,86077,0,86067,0
85015,86067,0,86052,0
85015,86052,0,86047,0
85015,86047,0,61117,0
85015,61117,0,61116,0
85015,61116,0,61098,0
85015,61098,0,61097,0
85015,61097,0,61106,0
85015,61106,0,85971,0
85015,85971,0,85929,0
85015,85929,0,85897,0
85015,85897,0,85965,0
85015,85965,0,85957,0
85015,85957,0,85958,1
85015,85958,1,86075,0
85015,86075,0,85945,0
85015,85945,0,85936,1
85015,85936,1,85933,1
85015,85933,1,85911,1
85015,85911,1,61094,0
85015,61094,0,61105,0
85015,61105,0,61092,0
85015,61092,0,61093,1
85015,61093,1,61109,0
85015,61109,0,61089,0
85015,61089,0,61101,0
85015,61101,0,61114,0
85015,61114,0,85739,0
85015,85739,0,85713,0
85015,85713,0,85720,0
85015,85720,0,85740,1
85015,85740,1,85695,0
85015,85695,0,85708,1
85015,85708,1,85734,0
85015,85734,0,62610,1
85015,62610,1,85743,0
85015,85743,0,85704,0
85015,85704,0,85703,0
85015,85703,0,85747,1
85015,85747,1,85730,0
85015,85730,0,85706,0
85015,85706,0,85735,0
85015,85735,0,85694,0
85015,85694,0,85698,0
85015,85698,0,85744,1
85015,85744,1,85692,1
85015,85692,1,85709,1
85015,85709,1,62610,1
85015,62610,1,53278,0
85015,53278,0,53270,1
85015,53270,1,53321,0
85015,53321,0,53295,0
85015,53295,0,53312,1
85015,53312,1,53327,1
85015,53327,1,53276,0
85015,53276,0,53266,1
85015,53266,1,53281,1
85015,53281,1,53263,1
85015,53263,1,88489,1
85015,88489,1,54144,1
85015,54144,1,54130,0
85015,54130,0,54153,1
85015,54153,1,54144,1
85015,54144,1,54129,1
85015,54129,1,86103,0
85015,86103,0,85660,0
85015,85660,0,85095,0
85015,85095,0,84621,1
85015,84621,1,84628,1
85015,84628,1,85661,1
85015,85661,1,86707,0
85015,86707,0,86709,0
85015,86709,0,86661,1
85015,86661,1,86706,0
85015,86706,0,86592,0
85015,86592,0,86711,1
85015,86711,1,86718,1
85015,86718,1,86583,1
85015,86583,1,86829,0
85015,86829,0,86720,0
85015,86720,0,86590,1
85015,86590,1,86691,0
85015,86691,0,86690,0
85015,86690,0,86682,0
85015,86682,0,58794,0
85015,58794,0,51615,0
85015,51615,0,51578,0
85015,51578,0,58770,0
85015,58770,0,51581,1
85015,51581,1,51638,0
85015,51638,0,51580,0
85015,51580,0,51583,1
85015,51583,1,58785,0
85015,58785,0,51620,1
85015,51620,1,51633,1
85015,51633,1,51628,1
85015,51628,1,107930,0
85015,107930,0,88541,0
85015,88541,0,88589,0
85015,88589,0,88549,0
85015,88549,0,88608,0
85015,88608,0,88606,1
85015,88606,1,88617,0
85015,88617,0,88623,1
85015,88623,1,88610,0
85015,88610,0,88506,1
85015,88506,1,88552,0
85015,88552,0,88508,0
85015,88508,0,88510,0
85015,88510,0,88507,1
85015,88507,1,89732,1
85015,89732,1,89970,0
85015,89970,0,89887,0
85015,89887,0,89896,1
85015,89896,1,89861,1
85015,89861,1,89891,0
85015,89891,0,89947,0
85015,89947,0,89956,1
85015,89956,1,89881,1
85015,89881,1,89954,1
85015,89954,1,90356,0
85015,90356,0,90392,1
85015,90392,1,90311,1
85015,90311,1,90353,1
85015,90353,1,90205,1
85015,90205,1,54481,0
85015,54481,0,86528,0
85015,86528,0,86452,0
85015,86452,0,86355,0
85015,86355,0,86349,0
85015,86349,0,86345,0
85015,86345,0,86509,0
85015,86509,0,86557,0
85015,86557,0,86344,0
85015,86344,0,86348,1
85015,86348,1,86325,1
85015,86325,1,86446,1
85015,86446,1,87605,1
85015,87605,1,88092,0
85015,88092,0,88180,1
85015,88180,1,88113,0
85015,88113,0,88126,1
85015,88126,1,88111,0
85015,88111,0,88098,0
85015,88098,0,88182,1
85015,88182,1,88018,1
85015,88018,1,87739,0
85015,87739,0,87769,1
85015,87769,1,87697,1
85015,87697,1,87701,1
85015,87701,1,97583,0
85015,97583,0,97584,0
85015,97584,0,107858,0
85015,107858,0,107859,0
85015,107859,0,94708,0
85015,94708,0,94716,0
85015,94716,0,94712,1
85015,94712,1,94731,0
85015,94731,0,94597,0
85015,94597,0,94687,1
85015,94687,1,94678,0
85015,94678,0,88105,0
85015,88105,0,88094,1
85015,88094,1,88133,1
85015,88133,1,88192,1
85015,88192,1,90357,1
85015,90357,1,90358,1
85015,90358,1,54482,0
85015,54482,0,54483,0
85015,54483,0,107931,0
85022,84838,1,85892,1
85022,85892,1,86068,1
85022,86068,1,61116,0
85022,61116,0,61101,0
85022,61101,0,61115,0
85022,61115,0,61099,0
85022,61099,0,61095,0
85022,61095,0,85736,1
85022,85736,1,65257,0
85022,65257,0,65263,1
85022,65263,1,66061,1
85022,66061,1,62538,0
85022,62538,0,62700,0
85022,62700,0,65257,0
85022,65257,0,65263,1
85022,65263,1,66061,1
85022,66061,1,62538,0
85022,62538,0,62700,0
85022,62700,0,53303,1
85022,53303,1,88410,0
85022,88410,0,88429,0
85022,88429,0,88467,0
85022,88467,0,88416,0
85022,88416,0,88484,0
85022,88484,0,88492,0
85022,88492,0,88407,1
85022,88407,1,54124,1
85022,54124,1,54147,0
85022,54147,0,85681,0
85022,85681,0,85665,0
85022,85665,0,85106,0
85022,85106,0,85656,0
85022,85656,0,84619,0
85022,84619,0,85662,0
85022,85662,0,85670,0
85022,85670,0,86698,1
85022,86698,1,86589,1
85022,86589,1,51615,0
85022,51615,0,51633,1
85022,51633,1,51579,1
85022,51579,1,51626,1
85022,51626,1,88614,1
85022,88614,1,84897,1
85022,84897,1,89905,1
85022,89905,1,90347,1
85022,90347,1,90055,0
85022,90055,0,90085,1
85022,90085,1,90236,1
85022,90236,1,90076,0
85022,90076,0,90077,0
85022,90077,0,90078,1
85022,90078,1,90178,0
85022,90178,0,89983,0
85022,89983,0,90239,0
85022,90239,0,54570,1
85022,54570,1,86442,0
85022,86442,0,86553,1
85022,86553,1,86349,0
85022,86349,0,86444,0
85022,86444,0,86541,1
85022,86541,1,86554,1
85022,86554,1,86342,0
85022,86342,0,87627,1
85022,87627,1,88120,0
85022,88120,0,88124,1
85022,88124,1,88161,1
85022,88161,1,88151,0
85022,88151,0,88141,1
85022,88141,1,88145,0
85022,88145,0,88188,1
85022,88188,1,87928,0
85022,87928,0,87960,1
85022,87960,1,87949,1
85022,87949,1,87931,1
85022,87931,1,97735,0
85022,97735,0,97736,0
85022,97736,0,97737,1
85022,97737,1,97738,0
85022,97738,0,97623,0
85022,97623,0,97579,0
85022,97579,0,97759,0
85022,97759,0,97671,0
85022,97671,0,97672,0
85022,97672,0,90056,1
85022,90056,1,90057,0
85022,90057,0,89984,0
85022,89984,0,89985,1
85022,89985,1,65258,0
