"UserID","CurrentQue","CurrentRes","NextQue","NextRes"
89378,51452,1,51392,1
89378,51392,1,51392,1
89378,51392,1,51452,1
89378,51452,1,93692,1
89378,93692,1,93686,1
89378,93686,1,93625,1
89378,93625,1,93624,1
89378,93624,1,93638,1
89378,93638,1,177500,1
89378,177500,1,177388,1
89378,177388,1,177436,1
89378,177436,1,177440,1
89378,177440,1,177464,1
89485,51479,1,51466,0
89485,51466,0,51336,0
89485,51336,0,51374,1
89485,51374,1,51335,1
89485,51335,1,51383,1
89485,51383,1,51479,1
89485,51479,1,51466,0
89485,51466,0,87071,1
89485,87071,1,54160,1
89485,54160,1,53783,1
89485,53783,1,86758,1
89485,86758,1,51004,0
89485,51004,0,50996,0
89485,50996,0,50998,1
89485,50998,1,50997,1
89485,50997,1,51010,1
90179,51441,1,51440,1
90179,51440,1,51382,0
90179,51382,0,49004,1
90179,49004,1,48881,1
90179,48881,1,56883,0
90179,56883,0,56853,0
90179,56853,0,56793,1
90179,56793,1,56805,1
90179,56805,1,56751,1
90179,56751,1,57087,1
90179,57087,1,57114,1
90179,57114,1,56946,1
90179,56946,1,56931,1
90179,56931,1,49004,1
90179,49004,1,48881,1
90179,48881,1,56883,0
90179,56883,0,56853,0
90179,56853,0,56793,1
90179,56793,1,56805,1
90179,56805,1,56751,1
90179,56751,1,51441,1
90179,51441,1,51440,1
90179,51440,1,57087,1
90179,57087,1,57114,1
90179,57114,1,56946,1
90179,56946,1,56931,1
90179,56931,1,74013,0
90179,74013,0,74014,1
90179,74014,1,74008,1
90179,74008,1,74004,1
90179,74004,1,84953,0
90179,84953,0,84960,1
90179,84960,1,84727,1
90179,84727,1,84972,1
90179,84972,1,53278,1
90179,53278,1,88406,0
90179,88406,0,88474,1
90179,88474,1,88435,1
90179,88435,1,88417,0
90179,88417,0,88431,1
90179,88431,1,88483,0
90179,88483,0,88422,0
90179,88422,0,87109,0
90179,87109,0,87047,1
90179,87047,1,87061,1
90179,87061,1,87037,1
90179,87037,1,86784,1
90179,86784,1,85105,0
90179,85105,0,85666,0
90179,85666,0,86105,1
90179,86105,1,58724,1
90179,58724,1,58715,1
90179,58715,1,58692,1
90179,58692,1,86702,1
90179,86702,1,89717,1
90179,89717,1,89944,1
90179,89944,1,58807,1
90179,58807,1,84607,1
90179,84607,1,56884,1
90179,56884,1,56885,0
90179,56885,0,56854,1
90179,56854,1,56855,1
90188,51413,1,51418,1
90188,51418,1,51358,0
90188,51358,0,51372,0
