"UserID","CurrentQue","CurrentRes","NextQue","NextRes"
82934,66073,0,62610,1
82934,62610,1,66133,1
82934,66133,1,62628,1
82934,62628,1,52885,1
82934,52885,1,66367,0
82934,66367,0,66546,1
82934,66546,1,66427,1
82934,66427,1,66543,1
82934,66543,1,66073,0
82934,66073,0,97804,0
82934,97804,0,97780,0
82934,97780,0,97796,1
82934,97796,1,97928,1
82934,97928,1,62610,1
82934,62610,1,66133,1
82934,66133,1,62628,1
82934,62628,1,97807,1
82934,97807,1,97783,1
82934,97783,1,66074,0
82934,66074,0,66075,1
82934,66075,1,66076,1
82934,66076,1,66077,1
82934,66077,1,66078,0
82937,62520,1,52861,1
82937,52861,1,66548,1
82937,66548,1,62520,1
82937,62520,1,97844,0
82937,97844,0,97924,1
82937,97924,1,97812,1
82940,62700,0,52924,1
82940,52924,1,66073,0
82940,66073,0,62520,0
82940,62520,0,66533,0
82940,66533,0,66470,0
82940,66470,0,66402,1
82940,66402,1,66356,0
82940,66356,0,66357,1
82940,66357,1,65995,0
82940,65995,0,62676,0
82940,62676,0,62591,0
82940,62591,0,65251,0
82940,65251,0,62712,0
82940,62712,0,62700,0
82940,62700,0,66073,0
82940,66073,0,62520,0
82940,62520,0,65995,0
82940,65995,0,62676,0
82940,62676,0,97896,1
82940,97896,1,62591,0
82940,62591,0,65251,0
82940,65251,0,62712,0
82940,62712,0,62701,1
82940,62701,1,62702,0
82940,62702,0,62703,0
82940,62703,0,62704,0
82940,62704,0,62705,0
82940,62705,0,66074,1
82940,66074,1,66075,1
82940,66075,1,66076,1
82940,66076,1,66077,0
82940,66077,0,66078,0
82940,66078,0,62521,1
82940,62521,1,62522,0
82940,62522,0,62523,1
82940,62523,1,62524,0
82940,62524,0,62525,0
82940,62525,0,65996,1
82940,65996,1,65997,0
82940,65997,0,65998,0
82940,65998,0,65999,0
82940,65999,0,66000,1
82940,66000,1,62677,1
82940,62677,1,62678,0
82940,62678,0,62679,0
82940,62679,0,62680,0
82940,62680,0,62681,0
82940,62681,0,62592,0
82940,62592,0,62593,1
82940,62593,1,62595,1
82940,62595,1,62596,0
82940,62596,0,62597,0
82940,62597,0,65252,0
82940,65252,0,65253,0
82940,65253,0,65254,1
82940,65254,1,65255,1
82940,65255,1,65256,0
82940,65256,0,62713,0
82943,62544,1,52912,1
82943,52912,1,66558,1
82943,66558,1,62544,1
82943,62544,1,97792,0
82943,97792,0,97848,1
82943,97848,1,97836,0
82943,97836,0,97804,1
82943,97804,1,97868,1
82943,97868,1,97795,1
82943,97795,1,97839,1
82944,66019,0,52830,0
82944,52830,0,66387,0
82944,66387,0,66019,0
82944,66019,0,97920,0
82944,97920,0,97776,0
82944,97776,0,97868,0
82944,97868,0,97912,1
82944,97912,1,97828,1
82944,97828,1,97816,1
82944,97816,1,97923,1
82944,97923,1,97779,1
82944,97779,1,97869,1
82945,62730,0,52839,0
82945,52839,0,52891,1
82945,52891,1,52921,1
82945,52921,1,52824,1
82945,52824,1,66402,1
82945,66402,1,62730,0
82945,62730,0,97864,0
82987,66379,0,66526,1
82987,66526,1,66479,1
82987,66479,1,66406,1
82987,66406,1,52821,1
82987,52821,1,65311,0
82987,65311,0,66151,1
82987,66151,1,66163,1
82987,66163,1,66037,1
82987,66037,1,97804,1
82987,97804,1,65311,0
82987,65311,0,66151,1
82987,66151,1,66163,1
82987,66163,1,66037,1
82987,66037,1,65312,0
82987,65312,0,65313,1
82987,65313,1,65314,0
82987,65314,0,65315,0
82987,65315,0,65316,0
83203,66475,1,66331,0
83203,66331,0,66425,1
83203,66425,1,66458,1
83203,66458,1,66516,1
83203,66516,1,65769,0
83203,65769,0,66217,1
83203,66217,1,65805,0
83203,65805,0,66295,0
83203,66295,0,65793,0
83203,65793,0,65829,1
83203,65829,1,66208,1
83203,66208,1,66293,1
83203,66293,1,66603,1
83203,66603,1,66567,1
83203,66567,1,49276,0
83203,49276,0,49288,1
83203,49288,1,86222,0
83203,86222,0,89622,1
83203,89622,1,89635,1
83203,89635,1,86701,1
83203,86701,1,86600,1
83203,86600,1,88535,1
83203,88535,1,88621,1
83203,88621,1,84906,0
83203,84906,0,89666,1
83203,89666,1,89742,0
83203,89742,0,84892,1
83203,84892,1,84891,1
83203,84891,1,53836,1
83203,53836,1,53896,1
83203,53896,1,84897,1
83203,84897,1,84893,1
83203,84893,1,89732,0
83203,89732,0,89670,0
83203,89670,0,89733,0
83203,89733,0,89893,0
83203,89893,0,89897,1
83203,89897,1,89968,1
83203,89968,1,89952,1
83203,89952,1,89903,1
83203,89903,1,89945,1
83203,89945,1,89758,0
83203,89758,0,89716,0
83203,89716,0,84900,1
83203,84900,1,89724,1
83203,89724,1,89712,1
83203,89712,1,54035,0
83203,54035,0,53991,1
