"UserID","CurrentQue","CurrentRes","NextQue","NextRes"
78106,89031,1,101006,0
78106,101006,0,99305,0
78106,99305,0,101861,1
78106,101861,1,101721,1
78106,101721,1,100774,1
78106,100774,1,101770,1
78106,101770,1,100791,0
78106,100791,0,100821,1
78106,100821,1,98942,0
78106,98942,0,99524,1
78106,99524,1,101006,0
78106,101006,0,99305,0
78106,99305,0,101861,1
78106,101861,1,101721,1
78106,101721,1,100774,1
78106,100774,1,101770,1
78106,101770,1,100791,0
78106,100791,0,100821,1
78106,100821,1,98942,0
78106,98942,0,99524,1
78106,99524,1,97643,0
78106,97643,0,97644,1
78106,97644,1,97645,1
78106,97645,1,97646,1
78106,97646,1,97567,0
78106,97567,0,97568,0
78106,97568,0,97569,0
78106,97569,0,97570,0
78106,97570,0,97603,1
78106,97603,1,97535,0
78106,97535,0,97536,1
78106,97536,1,97537,0
78106,97537,0,97538,0
78106,97538,0,97659,0
78106,97659,0,97660,1
78106,97660,1,97661,0
78106,97661,0,97662,1
78106,97662,1,97655,0
78106,97655,0,97656,1
78106,97656,1,97657,0
78106,97657,0,97658,1
78106,97658,1,97743,0
78106,97743,0,97744,0
78106,97744,0,97745,0
78106,97745,0,97746,1
78106,97746,1,97547,0
78106,97547,0,97607,0
78106,97607,0,97608,1
78106,97608,1,97609,0
78106,97609,0,97610,1
78106,97610,1,97635,1
78106,97635,1,97647,0
78106,97647,0,101016,1
78106,101016,1,101017,1
78106,101017,1,101019,1
78106,101019,1,101021,1
78106,101021,1,101022,0
78106,101022,0,99311,1
78106,99311,1,99312,0
78106,99312,0,99314,0
78106,99314,0,99319,1
78106,99319,1,99321,1
78106,99321,1,100792,1
78106,100792,1,100793,1
78106,100793,1,100794,1
78106,100794,1,100795,1
78106,100795,1,100796,0
78106,100796,0,98943,1
78106,98943,1,98944,1
78106,98944,1,98945,1
78106,98945,1,98946,1
78106,98946,1,98947,1
78107,89032,1,100612,1
78107,100612,1,100821,1
78107,100821,1,101812,1
78107,101812,1,99008,1
78107,99008,1,100941,1
78107,100941,1,100612,1
78107,100612,1,100821,1
78107,100821,1,101812,1
78107,101812,1,99008,1
78107,99008,1,100941,1
78107,100941,1,97912,1
78107,97912,1,97784,1
78107,97784,1,97896,1
78107,97896,1,97916,1
78107,97916,1,97776,1
78107,97776,1,94779,1
78107,94779,1,94788,1
78107,94788,1,97639,1
78107,97639,1,97587,1
78107,97587,1,97595,1
78107,97595,1,97739,1
78107,97739,1,97715,1
78107,97715,1,54863,1
78206,88916,0,88917,1
78206,88917,1,88883,1
78206,88883,1,88907,1
78206,88907,1,98964,0
78206,98964,0,98975,1
78206,98975,1,99669,1
78206,99669,1,101006,1
78206,101006,1,100671,1
78206,100671,1,99025,1
78206,99025,1,98964,0
78206,98964,0,98975,1
78206,98975,1,99669,1
78206,99669,1,101006,1
78206,101006,1,100671,1
78206,100671,1,99025,1
78206,99025,1,97808,0
78206,97808,0,97852,1
78206,97852,1,97864,1
78206,97864,1,97840,0
78206,97840,0,97876,1
78206,97876,1,97828,0
78206,97828,0,97896,1
78206,97896,1,97776,1
78206,97776,1,97916,0
78206,97916,0,97820,1
78206,97820,1,97719,1
78206,97719,1,97563,1
78206,97563,1,97695,1
78206,97695,1,97619,1
78206,97619,1,97631,1
78206,97631,1,98970,1
78206,98970,1,98971,0
78206,98971,0,98972,0
78206,98972,0,98973,1
78206,98973,1,98974,1
78206,98974,1,97810,1
78206,97810,1,97842,1
78206,97842,1,97831,1
78206,97831,1,97917,1
78208,88898,0,88912,0
78208,88912,0,101006,1
78208,101006,1,100522,1
78208,100522,1,98931,1
78208,98931,1,99008,1
78208,99008,1,99048,1
78208,99048,1,97912,0
78208,97912,0,97804,1
78208,97804,1,97828,1
78208,97828,1,97884,1
78208,97884,1,101006,1
78208,101006,1,100522,1
78208,100522,1,98931,1
78208,98931,1,99008,1
78208,99008,1,99048,1
78208,99048,1,97671,1
78208,97671,1,97551,1
78208,97551,1,97595,1
78208,97595,1,97567,1
78208,97567,1,97591,1
78208,97591,1,97914,1
78213,88869,1,97904,1
78213,97904,1,97832,0
78213,97832,0,97924,0
78213,97924,0,97820,1
78213,97820,1,97876,0
78213,97876,0,97816,1
78213,97816,1,97788,0
78213,97788,0,97804,0
78213,97804,0,97900,1
78213,97900,1,97792,0
78213,97792,0,97834,1
78213,97834,1,97925,1
78213,97925,1,97879,1
78213,97879,1,97790,1
78213,97790,1,97807,1
78213,97807,1,97795,1
78220,88876,1,101721,1
78220,101721,1,99449,1
78220,99449,1,99305,1
78220,99305,1,100868,1
78220,100868,1,99524,1
78220,99524,1,101721,1
78220,101721,1,99449,1
78220,99449,1,99305,1
78220,99305,1,100868,1
78220,100868,1,99524,1
78220,99524,1,97864,0
78220,97864,0,97912,1
78220,97912,1,97832,1
78220,97832,1,97824,1
78220,97824,1,97828,1
78220,97828,1,97884,1
78220,97884,1,94769,1
78220,94769,1,94785,1
78220,94785,1,97659,0
78220,97659,0,97571,0
78220,97571,0,97572,1
78220,97572,1,97573,1
78220,97573,1,97574,1
78220,97574,1,97671,1
78220,97671,1,97667,1
78220,97667,1,97655,1
78220,97655,1,97663,1
78220,97663,1,97575,0
78220,97575,0,97576,1
78220,97576,1,97577,1
78220,97577,1,97578,0
78220,97578,0,97567,1
78220,97567,1,97739,1
78220,97739,1,97703,1
78220,97703,1,97735,1
78220,97735,1,97711,0
78220,97711,0,97631,1
78220,97631,1,97731,0
78220,97731,0,97732,0
78220,97732,0,97733,1
78220,97733,1,97734,0
78220,97734,0,54924,0
78220,54924,0,54922,1
78220,54922,1,54674,1
78220,54674,1,97866,1
79272,71717,1,79090,1
79272,79090,1,79149,1
79272,79149,1,79241,1
79272,79241,1,79233,1
79272,79233,1,79563,1
79272,79563,1,79575,0
79272,79575,0,79356,1
79272,79356,1,79371,1
79272,79371,1,79584,0
79272,79584,0,79569,1
79272,79569,1,79566,1
79272,79566,1,75279,1
79272,75279,1,80224,0
79272,80224,0,80225,0
79272,80225,0,75242,1
79272,75242,1,75218,1
79272,75218,1,75221,0
79272,75221,0,75223,1
79272,75223,1,75253,1
79272,75253,1,79576,1
79272,79576,1,79577,0
79272,79577,0,79585,1
79272,79585,1,79586,0
81567,88902,0,88882,1
81567,88882,1,89030,0
81567,89030,0,88907,0
81567,88907,0,89037,1
81567,89037,1,88868,1
81567,88868,1,71701,0
81567,71701,0,71716,1
81567,71716,1,71667,0
81567,71667,0,88926,0
81567,88926,0,50989,0
81567,50989,0,51002,0
81567,51002,0,50990,0
81567,50990,0,50999,0
81567,50999,0,51011,0
82012,88923,1,71687,1
82012,71687,1,71664,1
82012,71664,1,71647,1
82012,71647,1,86546,1
82012,86546,1,92986,0
82012,92986,0,93010,1
82012,93010,1,93003,1
82012,93003,1,93027,0
82012,93027,0,92959,1
82013,71650,1,88931,1
82013,88931,1,86515,0
82013,86515,0,86361,1
82013,86361,1,86325,1
82013,86325,1,86329,1
82013,86329,1,93011,1
82014,89032,1,71649,1
82014,71649,1,86536,1
82014,86536,1,93000,1
82014,93000,1,92979,0
82014,92979,0,92969,1
82014,92969,1,92974,1
82015,88903,1,71703,1
82015,71703,1,86324,0
82015,86324,0,86532,0
82015,86532,0,86543,1
82015,86543,1,86350,1
82015,86350,1,86352,1
82015,86352,1,92973,1
82016,88915,1,71650,0
82016,71650,0,71725,1
82016,71725,1,71682,1
82016,71682,1,71706,1
82016,71706,1,86549,1
82016,86549,1,93009,1
82016,93009,1,92986,1
82016,92986,1,93010,1
82016,93010,1,93014,0
82016,93014,0,92998,1
82016,92998,1,92993,1
82016,92993,1,92989,1
82016,92989,1,93036,0
82016,93036,0,92957,0
82016,92957,0,92966,0
82016,92966,0,92958,1
82016,92958,1,92976,1
82019,71675,1,88940,1
82019,88940,1,86313,1
82019,86313,1,93001,0
82019,93001,0,92995,0
82019,92995,0,93022,0
82019,93022,0,92979,0
82020,88896,1,71654,1
82020,71654,1,86317,1
82020,86317,1,93041,0
82020,93041,0,93018,1
82020,93018,1,92981,1
82020,92981,1,92954,1
82022,89033,1,86517,0
82022,86517,0,86359,0
82022,86359,0,86540,1
82022,86540,1,86450,1
82022,86450,1,86446,0
82022,86446,0,86316,1
82022,86316,1,86442,1
82022,86442,1,92999,1
82022,92999,1,92990,0
82022,92990,0,93034,0
82022,93034,0,93036,0
82022,93036,0,92956,1
82022,92956,1,92971,1
82023,89026,1,71677,1
82023,71677,1,86350,0
82023,86350,0,86346,0
82023,86346,0,86456,1
82023,86456,1,92985,0
82023,92985,0,93027,0
82023,93027,0,93023,0
82023,93023,0,93043,0
82023,93043,0,93020,0
82023,93020,0,93042,0
82023,93042,0,92976,0
82025,88896,1,71697,1
82025,71697,1,86353,1
82025,86353,1,93003,0
82025,93003,0,93035,0
82025,93035,0,93016,0
82025,93016,0,92955,0
82025,92955,0,92968,0
82025,92968,0,92983,0
82025,92983,0,92981,1
82029,88904,1,71649,1
82029,71649,1,86442,0
82029,86442,0,86545,0
82029,86545,0,86358,1
82029,86358,1,86534,1
82029,86534,1,86359,1
